Jonas;2 204;;;
Nuutti;2 196;;;
Juha-Matti;2 188;;;
Oskar;2 188;;;
Olli-Pekka;2 135;;;
Harry;2 108;;;
John;2 098;;;
Kaapo;2 058;;;
Voitto;2 046;;;
Joonatan;1 988;;;
Christian;1 979;;;
Sisu;1 918;;;
Jooa;1 905;;;
Tino;1 904;;;
Luca;1 894;;;
Rainer;1 883;;;
Oscar;1 879;;;
Klaus;1 878;;;
Joakim;1 865;;;
Terho;1 861;;;
Frans;1 857;;;
Justus;1 829;;;
Kasperi;1 826;;;
Nils;1 822;;;
Urpo;1 822;;;
Paul;1 815;;;
Teijo;1 802;;;
Antero;1 796;;;
William;1 795;;;
Stefan;1 791;;;
Severi;1 787;;;
Axel;1 769;;;
Lari;1 767;;;
Hannes;1 760;;;
Milo;1 743;;;
Anders;1 739;;;
Reima;1 739;;;
Elmo;1 710;;;
Ali;1 699;;;
Eemi;1 687;;;
Jesper;1 683;;;
Tommy;1 662;;;
Aarno;1 655;;;
Ari-Pekka;1 605;;;
Manu;1 598;;;
Aarre;1 590;;;
Andreas;1 585;;;
Bengt;1 584;;;
Arvi;1 576;;;
Marcus;1 553;;;
Karri;1 552;;;
Edvin;1 548;;;
Martin;1 542;;;
Stig;1 489;;;
Erno;1 475;;;
Jerry;1 471;;;
Jori;1 466;;;
Kimi;1 463;;;
Vertti;1 443;;;
Rolf;1 431;;;
Felix;1 429;;;
Taneli;1 402;;;
Taavi;1 392;;;
Mats;1 390;;;
Touko;1 388;;;
Linus;1 378;;;
Timi;1 360;;;
Kevin;1 358;;;
Sven;1 351;;;
Kenneth;1 348;;;
Viktor;1 340;;;
Verneri;1 318;;;
Mohamed;1 314;;;
Patrick;1 314;;;
Jonathan;1 307;;;
Adam;1 302;;;
Simon;1 290;;;
Ralf;1 265;;;
Jari-Pekka;1 254;;;
Kurt;1 254;;;
Michael;1 247;;;
Jiri;1 246;;;
Leon;1 246;;;
Kalervo;1 239;;;
Tenho;1 226;;;
Mico;1 222;;;
Fredrik;1 219;;;
Björn;1 217;;;
Rauli;1 214;;;
Noah;1 206;;;
Eliel;1 199;;;
Casper;1 195;;;
Bo;1 140;;;
Juhana;1 136;;;
Per;1 136;;;
Tobias;1 135;;;
David;1 134;;;
Eerik;1 116;;;
Raine;1 111;;;
Iivo;1 095;;;
Niki;1 077;;;
Tuure;1 069;;;
Artturi;1 054;;;
Dan;1 050;;;
Kosti;1 017;;;
Mathias;1 016;;;
Ulf;1 014;;;
Magnus;998;;;
Sampsa;998;;;
Jan-Erik;993;;;
Liam;988;;;
Tiitus;983;;;
Heino;960;;;
Teo;957;;;
Victor;940;;;
Joose;930;;;
Albert;925;;;
Sasu;922;;;
Ville-Veikko;920;;;
Visa;920;;;
Jens;904;;;
Ahmed;902;;;
Erkka;901;;;
Ukko;898;;;
Elia;896;;;
Jalo;895;;;
Venni;892;;;
Christer;890;;;
Jose;883;;;
Niila;883;;;
Armas;880;;;
Iikka;878;;;
Gabriel;858;;;
Jeremias;851;;;
Allan;848;;;
Petrus;842;;;
Nikolas;836;;;
Okko;827;;;
Filip;825;;;
Antton;818;;;
Noa;818;;;
Auvo;816;;;
Taito;816;;;
Aamos;814;;;
Aleksanteri;814;;;
Kjell;811;;;
Roger;809;;;
Oula;801;;;
Ilmo;796;;;
Helge;791;;;
Krister;791;;;
Niclas;790;;;
Marco;779;;;
Rafael;779;;;
Paulus;774;;;
Valto;771;;;
Bror;761;;;
Jimmy;761;;;
Waltteri;759;;;
Iivari;757;;;
Jonatan;755;;;
Mio;751;;;
Alf;749;;;
Jussi-Pekka;747;;;
Vincent;747;;;
Vesa-Matti;746;;;
Jon;741;;;
Nicolas;733;;;
Altti;731;;;
Kaarle;720;;;
Amos;698;;;
Richard;698;;;
Isto;693;;;
Andrei;692;;;
Theo;692;;;
Eric;687;;;
Eevert;670;;;
Adrian;668;;;
Ilja;666;;;
Johnny;666;;;
Göran;664;;;
Roy;656;;;
Mark;635;;;
Turo;635;;;
Rene;632;;;
Jare;630;;;
Neo;628;;;
Isak;626;;;
Jarl;622;;;
Jim;622;;;
Börje;617;;;
Jonni;616;;;
Mohammad;614;;;
Dennis;609;;;
Nicholas;606;;;
Tim;606;;;
Ben;602;;;
Aron;596;;;
Atso;595;;;
Reko;577;;;
Christoffer;576;;;
Sam;574;;;
Jalmari;571;;;
Petja;571;;;
Hermanni;570;;;
Tor;569;;;
Torsti;565;;;
Walter;562;;;
Hemmo;557;;;
Miki;557;;;
Nikolai;556;;;
Frank;546;;;
Jasu;545;;;
Kaius;542;;;
Elliot;539;;;
Aapeli;537;;;
Elis;534;;;
Eppu;533;;;
Dani;531;;;
Omar;530;;;
Mohammed;523;;;
Pietari;520;;;
Vladimir;518;;;
Aleksandr;515;;;
Eljas;515;;;
Håkan;514;;;
Ville-Pekka;505;;;
Juri;500;;;
Aksel;498;;;
Aukusti;493;;;
Vesa-Pekka;491;;;
Mirko;488;;;
Bjarne;486;;;
Jaro;484;;;
Ensio;481;;;
Valter;478;;;
Arno;474;;;
Raino;474;;;
Ivan;473;;;
Muhammad;464;;;
Christopher;463;;;
Romeo;463;;;
Pekko;461;;;
Antti-Jussi;460;;;
Arne;458;;;
Ibrahim;458;;;
Sergei;449;;;
Åke;444;;;
Alvin;442;;;
Kauno;437;;;
Pontus;436;;;
Amir;430;;;
Arthur;430;;;
Elmer;428;;;
Kari-Pekka;425;;;
Gunnar;423;;;
Gustav;423;;;
Veini;423;;;
Antto;419;;;
Ruben;417;;;
Usko;417;;;
Guy;413;;;
Ronny;411;;;
Antti-Pekka;410;;;
Nicklas;408;;;
Nikita;408;;;
Arsi;405;;;
Artur;402;;;
Pavel;401;;;
Maxim;399;;;
Valo;398;;;
Mattias;394;;;
Einari;393;;;
Georg;393;;;
Sten;392;;;
Viljam;392;;;
Igor;390;;;
Alfred;389;;;
Jakob;388;;;
Samppa;387;;;
André;384;;;
Joa;384;;;
Nestori;384;;;
August;383;;;
Kent;383;;;
Arvid;382;;;
Into;381;;;
Bruno;379;;;
Mikke;376;;;
Abdirahman;374;;;
Roman;373;;;
Vilppu;373;;;
Turkka;371;;;
Albin;365;;;
Boris;363;;;
Joosua;363;;;
Kristoffer;363;;;
Ohto;361;;;
Osku;361;;;
Wilhelm;361;;;
Rune;360;;;
James;359;;;
Mustafa;359;;;
Nino;359;;;
Denis;352;;;
Wille;352;;;
Tage;351;;;
Aatto;347;;;
Philip;345;;;
Asmo;344;;;
Jonny;343;;;
Maximilian;339;;;
Manuel;338;;;
Van;338;;;
Ivar;337;;;
Edward;336;;;
Jacob;335;;;
Aleksei;334;;;
Aleksander;332;;;
Anttoni;331;;;
Evert;331;;;
Pietu;331;;;
Klas;328;;;
Aake;327;;;
Edwin;324;;;
Marius;321;;;
Alvari;316;;;
Karo;316;;;
Lennart;316;;;
Ahmad;315;;;
Eeti;315;;;
Kaspian;315;;;
Mitja;315;;;
Jack;314;;;
Ville-Petteri;314;;;
Iisak;313;;;
Kuisma;312;;;
Joshua;311;;;
Vihtori;311;;;
Matts;310;;;
Pete;310;;;
Abdullahi;309;;;
Miio;309;;;
Toimi;309;;;
Julian;308;;;
Maksim;307;;;
Herman;306;;;
Karim;306;;;
Kasimir;305;;;
Einar;304;;;
Uuno;304;;;
Dominic;301;;;
Herkko;300;;;
Aslak;299;;;
Jason;299;;;
Aleksis;296;;;
Edvard;296;;;
Jean;296;;;
Mikhail;296;;;
Svante;295;;;
Iisakki;291;;;
Melvin;291;;;
Ole;291;;;
Jake;289;;;
Ville-Matti;289;;;
Hannu-Pekka;288;;;
Totti;288;;;
Esa-Pekka;287;;;
Milton;287;;;
Jari-Matti;285;;;
Masi;285;;;
Oleg;285;;;
Konstantin;284;;;
Asser;283;;;
Erkko;282;;;
Petro;281;;;
Pirkka;281;;;
Ian;279;;;
Ove;279;;;
Soini;279;;;
Roland;276;;;
Verner;276;;;
Nikke;275;;;
Joachim;274;;;
Mertsi;274;;;
Hassan;273;;;
Ari-Matti;272;;;
Valde;272;;;
Benny;270;;;
Ted;270;;;
Jasse;268;;;
Jörgen;267;;;
Orvo;267;;;
Rony;266;;;
Rikhard;265;;;
Yusuf;265;;;
Anthony;263;;;
Jaani;263;;;
Anselmi;261;;;
Bernt;261;;;
Eddie;258;;;
Sune;258;;;
Dimitri;257;;;
Sergey;256;;;
Hussein;255;;;
Wiljami;255;;;
Petter;254;;;
Juho-Pekka;252;;;
Levi;252;;;
Kirill;250;;;
Andrey;249;;;
Jone;249;;;
Samir;249;;;
Jetro;248;;;
Per-Erik;248;;;
Timo-Pekka;247;;;
Pessi;246;;;
Wilmer;246;;;
Peik;245;;;
Renne;245;;;
Elian;242;;;
Maunu;242;;;
Wäinö;242;;;
Dmitri;241;;;
Olof;240;;;
Simeon;240;;;
Berndt;238;;;
Hamza;238;;;
Viggo;238;;;
Matthew;236;;;
Torsten;236;;;
Gösta;235;;;
Knut;235;;;
Alec;234;;;
Charles;234;;;
Immo;233;;;
Leonardo;233;;;
Dick;232;;;
Miiko;231;;;
Ernst;229;;;
Leonard;229;;;
Karl-Erik;228;;;
Antonio;227;;;
Casimir;226;;;
Kuutti;225;;;
Nemo;224;;;
Ronnie;224;;;
Jeremia;223;;;
Carlos;221;;;
Lars-Erik;221;;;
Anas;220;;;
Carl-Johan;219;;;
Kare;219;;;
Mårten;219;;;
Alexandre;217;;;
Ola;217;;;
Olli-Matti;217;;;
Isac;216;;;
Kerkko;215;;;
Jermu;214;;;
Liinus;214;;;
Mike;214;;;
Conny;212;;;
Olle;212;;;
Rico;212;;;
Daniil;210;;;
Raul;210;;;
Artem;209;;;
Said;209;;;
Birger;208;;;
Ismail;208;;;
Mehmet;208;;;
Staffan;207;;;
Joe;206;;;
Ville-Valtteri;206;;;
Kennet;204;;;
Jali;203;;;
Tore;203;;;
Jesperi;202;;;
Tristan;202;;;
Alexey;201;;;
Benjam;201;;;
Manne;200;;;
Frej;199;;;
Remu;199;;;
Andrew;198;;;
Dmitry;198;;;
Mihail;198;;;
Ami;197;;;
Abdullah;196;;;
Aappo;195;;;
Elja;195;;;
Hasan;195;;;
Niilas;195;;;
Valentin;194;;;
Jani-Petteri;193;;;
Jusa;192;;;
Glenn;191;;;
Jaska;191;;;
Hemmi;190;;;
Amin;189;;;
Kaino;189;;;
Ron;189;;;
Simo-Pekka;189;;;
Abdi;188;;;
Caj;188;;;
Kristo;187;;;
Leino;187;;;
Ossian;187;;;
Rudolf;187;;;
Sixten;187;;;
Fred;186;;;
Huugo;186;;;
Ingmar;185;;;
Sture;185;;;
Yngve;184;;;
Jarko;183;;;
Kauri;182;;;
Marc;182;;;
Vilhelm;182;;;
Khalid;181;;;
René;181;;;
Sören;181;;;
Zacharias;181;;;
Bertel;180;;;
Atro;179;;;
Cristian;179;;;
Micke;178;;;
Terno;178;;;
Colin;177;;;
Luke;177;;;
Mahamed;177;;;
Theodor;176;;;
