Aimo;1 518;;;
Mathias;1 512;;;
Stefan;1 508;;;
Ukko;1 506;;;
Leevi;1 501;;;
Osmo;1 492;;;
Gustaf;1 462;;;
Joona;1 456;;;
Sami;1 453;;;
Mauno;1 450;;;
Teemu;1 446;;;
Mohamed;1 444;;;
Verner;1 435;;;
Vili;1 416;;;
Unto;1 406;;;
Ali;1 396;;;
Eeli;1 390;;;
Antton;1 372;;;
Bernhard;1 370;;;
Eric;1 369;;;
Jani;1 336;;;
Alpo;1 334;;;
Miika;1 316;;;
Sulevi;1 306;;;
Thomas;1 303;;;
Edward;1 299;;;
Salomon;1 298;;;
Kimmo;1 295;;;
Jesse;1 288;;;
Aslak;1 287;;;
Keijo;1 287;;;
Kai;1 269;;;
Ossi;1 256;;;
Nils;1 249;;;
Jonathan;1 243;;;
Valter;1 218;;;
Håkan;1 217;;;
Pasi;1 213;;;
Waldemar;1 213;;;
Jarkko;1 211;;;
Väinämö;1 179;;;
Otso;1 176;;;
Patrick;1 173;;;
Jyrki;1 147;;;
Veeti;1 134;;;
Albin;1 129;;;
Hans;1 126;;;
Kyösti;1 125;;;
Alvari;1 124;;;
Ahmed;1 118;;;
Åke;1 118;;;
Harald;1 115;;;
Birger;1 111;;;
Anssi;1 108;;;
Veijo;1 079;;;
Vilhelmi;1 070;;;
Aapo;1 064;;;
Teuvo;1 063;;;
Tero;1 055;;;
Aatu;1 051;;;
Harry;1 050;;;
Juuso;1 047;;;
Arthur;1 025;;;
Sisu;1 024;;;
Emanuel;995;;;
Aarni;990;;;
Iisak;988;;;
Marcus;981;;;
Atte;976;;;
Ingmar;976;;;
David;969;;;
Elis;965;;;
Sven;958;;;
Uljas;957;;;
Ismo;952;;;
Jonatan;949;;;
Christoffer;945;;;
Rudolf;942;;;
Asko;940;;;
Pyry;936;;;
Tobias;932;;;
James;931;;;
Kenneth;925;;;
Aarno;911;;;
Kristoffer;906;;;
Adolf;902;;;
Heimo;900;;;
Nikolas;891;;;
Kaarle;890;;;
Miikka;881;;;
Roger;869;;;
Jere;867;;;
Georg;859;;;
Kasimir;858;;;
Hjalmar;857;;;
Felix;855;;;
Eevertti;851;;;
Viking;851;;;
Jesper;838;;;
Jasper;837;;;
Luukas;836;;;
Noel;834;;;
Toni;831;;;
Jooseppi;826;;;
Jalo;820;;;
Aki;817;;;
Ilpo;815;;;
Joni;815;;;
Topi;815;;;
Lassi;813;;;
Kaj;812;;;
Tarmo;812;;;
Rauno;808;;;
Max;802;;;
Ragnar;794;;;
Leander;777;;;
Antonio;770;;;
Miikkael;768;;;
Otava;763;;;
Sakarias;760;;;
Yrjänä;759;;;
Cristian;755;;;
Simeon;755;;;
Antinpoika;752;;;
Kaspian;749;;;
Leif;748;;;
Lucas;748;;;
Arne;747;;;
Helmer;743;;;
Victor;738;;;
Miro;736;;;
Christopher;725;;;
Wiljami;725;;;
Samu;723;;;
Elliot;714;;;
Adam;713;;;
Sauli;713;;;
Isak;712;;;
Manuel;706;;;
Konstantin;705;;;
Valfrid;703;;;
Asseri;701;;;
Holger;691;;;
Walter;691;;;
